"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","entendre","parlar","llegir","escriure","poblacio_2_anys_i_mes","entendre_pct","parlar_pct","llegir_pct","escriure_pct","entendre_com","parlar_com","llegir_com","escriure_com","entendre_at","parlar_at","llegir_at","escriure_at"
"2449",1991,"250925","Floresta, la","18","Garrigues","Ponent","AT05",191,171,163,100,191,100,90,85,52,100,91,81,44,99,92,83,44
"2450",2011,"250931","Fondarella","27","Pla d'Urgell","Ponent","AT05",807,737,742,576,815,99,90,91,71,98,87,88,66,98,88,88,64
"2451",2001,"250931","Fondarella","27","Pla d'Urgell","Ponent","AT05",653,611,602,496,664,98,92,91,75,98,91,88,64,99,92,88,61
"2452",1996,"250931","Fondarella","27","Pla d'Urgell","Ponent","AT05",644,581,537,330,645,100,90,83,51,99,94,89,52,99,95,88,52
"2453",1991,"250931","Fondarella","27","Pla d'Urgell","Ponent","AT05",613,564,535,314,622,99,91,86,50,99,92,84,42,99,92,83,44
"2454",2011,"250946","Foradada","23","Noguera","Ponent","AT05",179,169,173,123,183,98,92,95,67,98,89,89,64,98,88,88,64
"2455",2001,"250946","Foradada","23","Noguera","Ponent","AT05",199,187,183,122,200,100,94,92,61,99,94,90,58,99,92,88,61
"2456",1996,"250946","Foradada","23","Noguera","Ponent","AT05",175,168,167,88,175,100,96,95,50,100,96,88,50,99,95,88,52
"2457",1991,"250946","Foradada","23","Noguera","Ponent","AT05",155,146,127,39,156,99,94,81,25,100,93,81,42,99,92,83,44
"2458",2011,"250962","Fuliola, la","38","Urgell","Ponent","AT05",1200,990,1004,723,1259,95,79,80,57,98,88,88,65,98,88,88,64
"2459",2001,"250962","Fuliola, la","38","Urgell","Ponent","AT05",1197,1153,1125,1104,1207,99,96,93,91,99,93,90,70,99,92,88,61
"2460",1996,"250962","Fuliola, la","38","Urgell","Ponent","AT05",1249,1234,1205,1192,1249,100,99,96,95,99,96,91,62,99,95,88,52
"2461",1991,"250962","Fuliola, la","38","Urgell","Ponent","AT05",1291,1170,903,329,1299,99,90,70,25,100,94,87,52,99,92,83,44
"2462",2011,"250978","Fulleda","18","Garrigues","Ponent","AT05",102,100,95,68,102,100,98,93,67,99,90,91,64,98,88,88,64
"2463",2001,"250978","Fulleda","18","Garrigues","Ponent","AT05",111,104,103,71,114,97,91,90,62,99,93,90,60,99,92,88,61
"2464",1996,"250978","Fulleda","18","Garrigues","Ponent","AT05",114,109,106,71,116,98,94,91,61,99,95,88,49,99,95,88,52
"2465",1991,"250978","Fulleda","18","Garrigues","Ponent","AT05",118,113,108,59,118,100,96,92,50,100,91,81,44,99,92,83,44
"2466",2011,"250984","Gavet de la Conca","25","Pallars Jussà","Alt Pirineu i Aran","AT07",305,274,251,168,310,98,88,81,54,99,90,89,65,99,88,89,66
"2467",2001,"250984","Gavet de la Conca","25","Pallars Jussà","Alt Pirineu i Aran","AT07",308,297,285,256,309,100,96,92,83,99,93,84,58,99,91,85,57
"2468",1996,"250984","Gavet de la Conca","25","Pallars Jussà","Alt Pirineu i Aran","AT07",331,317,305,277,331,100,96,92,84,99,95,81,47,99,92,82,46
"2469",1991,"250984","Gavet de la Conca","25","Pallars Jussà","Alt Pirineu i Aran","AT07",356,343,295,86,364,98,94,81,24,99,92,81,33,99,89,76,38
"2470",2011,"250997","Golmés","27","Pla d'Urgell","Ponent","AT05",1666,1491,1509,1208,1717,97,87,88,70,98,87,88,66,98,88,88,64
"2471",2001,"250997","Golmés","27","Pla d'Urgell","Ponent","AT05",1297,1215,1152,713,1336,97,91,86,53,98,91,88,64,99,92,88,61
"2472",1996,"250997","Golmés","27","Pla d'Urgell","Ponent","AT05",1246,1170,1111,608,1257,99,93,88,48,99,94,89,52,99,95,88,52
"2473",1991,"250997","Golmés","27","Pla d'Urgell","Ponent","AT05",1260,1142,937,278,1268,99,90,74,22,99,92,84,42,99,92,83,44
"2474",2011,"251001","Gósol","14","Berguedà","Comarques Centrals","AT06",227,214,217,164,227,100,94,96,72,99,93,93,73,99,91,91,72
"2475",2001,"251001","Gósol","14","Berguedà","Comarques Centrals","AT06",238,235,231,162,238,100,99,97,68,99,94,90,70,99,91,89,68
"2476",1996,"251001","Gósol","14","Berguedà","Comarques Centrals","AT06",207,204,179,98,207,100,99,86,47,100,95,86,60,99,93,88,60
"2477",1991,"251001","Gósol","14","Berguedà","Comarques Centrals","AT06",196,195,177,85,196,100,99,90,43,100,93,84,57,99,90,83,54
"2478",2011,"251018","Granadella, la","18","Garrigues","Ponent","AT05",687,620,604,401,711,97,87,85,56,99,90,91,64,98,88,88,64
"2479",2001,"251018","Granadella, la","18","Garrigues","Ponent","AT05",762,730,634,424,767,99,95,83,55,99,93,90,60,99,92,88,61
"2480",1996,"251018","Granadella, la","18","Garrigues","Ponent","AT05",827,779,709,252,829,100,94,86,30,99,95,88,49,99,95,88,52
"2481",1991,"251018","Granadella, la","18","Garrigues","Ponent","AT05",833,753,687,439,835,100,90,82,53,100,91,81,44,99,92,83,44
"2482",2011,"251023","Granja d'Escarp, la","33","Segrià","Ponent","AT05",906,716,710,425,938,97,76,76,45,97,85,85,60,98,88,88,64
"2483",2001,"251023","Granja d'Escarp, la","33","Segrià","Ponent","AT05",1036,914,805,465,1053,98,87,76,44,98,91,85,55,99,92,88,61
"2484",1996,"251023","Granja d'Escarp, la","33","Segrià","Ponent","AT05",1069,919,859,482,1099,97,84,78,44,99,93,84,48,99,95,88,52
"2485",1991,"251023","Granja d'Escarp, la","33","Segrià","Ponent","AT05",1113,947,830,324,1116,100,85,74,29,99,91,79,36,99,92,83,44
"2486",2011,"251039","Granyanella","32","Segarra","Ponent","AT05",146,135,125,86,146,100,92,86,59,99,89,90,65,98,88,88,64
"2487",2001,"251039","Granyanella","32","Segarra","Ponent","AT05",141,135,124,59,141,100,96,88,42,98,93,90,67,99,92,88,61
"2488",1996,"251039","Granyanella","32","Segarra","Ponent","AT05",136,128,124,56,137,99,93,91,41,99,95,90,53,99,95,88,52
"2489",1991,"251039","Granyanella","32","Segarra","Ponent","AT05",128,123,103,57,128,100,96,80,45,99,93,86,52,99,92,83,44
"2490",2011,"251044","Granyena de Segarra","32","Segarra","Ponent","AT05",132,116,121,73,132,100,88,92,55,99,89,90,65,98,88,88,64
"2491",2001,"251044","Granyena de Segarra","32","Segarra","Ponent","AT05",148,130,127,69,149,99,87,85,46,98,93,90,67,99,92,88,61
"2492",1996,"251044","Granyena de Segarra","32","Segarra","Ponent","AT05",171,170,148,60,173,99,98,86,35,99,95,90,53,99,95,88,52
"2493",1991,"251044","Granyena de Segarra","32","Segarra","Ponent","AT05",186,185,161,79,186,100,99,87,42,99,93,86,52,99,92,83,44
"2494",2011,"251057","Granyena de les Garrigues","18","Garrigues","Ponent","AT05",165,152,153,100,172,96,88,89,58,99,90,91,64,98,88,88,64
"2495",2001,"251057","Granyena de les Garrigues","18","Garrigues","Ponent","AT05",153,153,150,85,154,99,99,97,55,99,93,90,60,99,92,88,61
"2496",1996,"251057","Granyena de les Garrigues","18","Garrigues","Ponent","AT05",177,175,137,74,177,100,99,77,42,99,95,88,49,99,95,88,52
"2497",1991,"251057","Granyena de les Garrigues","18","Garrigues","Ponent","AT05",180,178,166,79,180,100,99,92,44,100,91,81,44,99,92,83,44
"2498",2011,"251095","Guimerà","38","Urgell","Ponent","AT05",312,294,297,183,312,100,94,95,59,98,88,88,65,98,88,88,64
"2499",2001,"251095","Guimerà","38","Urgell","Ponent","AT05",354,336,321,186,361,98,93,89,52,99,93,90,70,99,92,88,61
"2500",1996,"251095","Guimerà","38","Urgell","Ponent","AT05",396,388,378,204,397,100,98,95,51,99,96,91,62,99,95,88,52
"2501",1991,"251095","Guimerà","38","Urgell","Ponent","AT05",415,389,376,127,415,100,94,91,31,100,94,87,52,99,92,83,44
"2502",2011,"251109","Guissona","32","Segarra","Ponent","AT05",5354,3527,3878,2764,6379,84,55,61,43,99,89,90,65,98,88,88,64
"2503",2001,"251109","Guissona","32","Segarra","Ponent","AT05",3206,2784,2709,2039,3497,92,80,77,58,98,93,90,67,99,92,88,61
"2504",1996,"251109","Guissona","32","Segarra","Ponent","AT05",2792,2495,2383,1528,2855,98,87,83,54,99,95,90,53,99,95,88,52
"2505",1991,"251109","Guissona","32","Segarra","Ponent","AT05",2541,2265,2094,1342,2591,98,87,81,52,99,93,86,52,99,92,83,44
"2506",2011,"251116","Guixers","35","Solsonès","Comarques Centrals","AT06",128,121,116,96,128,100,95,91,75,99,94,93,78,99,91,91,72
"2507",2001,"251116","Guixers","35","Solsonès","Comarques Centrals","AT06",152,145,135,47,154,99,94,88,31,99,95,92,71,99,91,89,68
"2508",1996,"251116","Guixers","35","Solsonès","Comarques Centrals","AT06",147,147,134,46,147,100,100,91,31,100,97,90,64,99,93,88,60
"2509",1991,"251116","Guixers","35","Solsonès","Comarques Centrals","AT06",150,147,119,64,150,100,98,79,43,100,94,83,46,99,90,83,54
"2510",2011,"251121","Ivars de Noguera","23","Noguera","Ponent","AT05",356,285,324,204,359,99,79,90,57,98,89,89,64,98,88,88,64
"2511",2001,"251121","Ivars de Noguera","23","Noguera","Ponent","AT05",327,314,287,174,329,99,95,87,53,99,94,90,58,99,92,88,61
"2512",1996,"251121","Ivars de Noguera","23","Noguera","Ponent","AT05",329,307,259,193,331,99,93,78,58,100,96,88,50,99,95,88,52
"2513",1991,"251121","Ivars de Noguera","23","Noguera","Ponent","AT05",342,331,287,176,342,100,97,84,51,100,93,81,42,99,92,83,44
"2514",2011,"251137","Ivars d'Urgell","27","Pla d'Urgell","Ponent","AT05",1462,1312,1319,1043,1602,91,82,82,65,98,87,88,66,98,88,88,64
"2515",2001,"251137","Ivars d'Urgell","27","Pla d'Urgell","Ponent","AT05",1633,1544,1480,1009,1694,96,91,87,60,98,91,88,64,99,92,88,61
"2516",1996,"251137","Ivars d'Urgell","27","Pla d'Urgell","Ponent","AT05",1681,1618,1565,964,1689,100,96,93,57,99,94,89,52,99,95,88,52
"2517",1991,"251137","Ivars d'Urgell","27","Pla d'Urgell","Ponent","AT05",1704,1614,1521,802,1725,99,94,88,46,99,92,84,42,99,92,83,44
"2518",2011,"251142","Ivorra","32","Segarra","Ponent","AT05",114,113,107,86,114,100,99,94,75,99,89,90,65,98,88,88,64
"2519",2001,"251142","Ivorra","32","Segarra","Ponent","AT05",158,153,149,131,163,97,94,91,80,98,93,90,67,99,92,88,61
"2520",1996,"251142","Ivorra","32","Segarra","Ponent","AT05",151,147,144,70,151,100,97,95,46,99,95,90,53,99,95,88,52
"2521",1991,"251142","Ivorra","32","Segarra","Ponent","AT05",149,147,143,72,149,100,99,96,48,99,93,86,52,99,92,83,44
"2522",2011,"251155","Isona i Conca Dellà","25","Pallars Jussà","Alt Pirineu i Aran","AT07",1063,938,946,670,1065,100,88,89,63,99,90,89,65,99,88,89,66
"2523",2001,"251155","Isona i Conca Dellà","25","Pallars Jussà","Alt Pirineu i Aran","AT07",1151,1055,1015,613,1163,99,91,87,53,99,93,84,58,99,91,85,57
"2524",1996,"251155","Isona i Conca Dellà","25","Pallars Jussà","Alt Pirineu i Aran","AT07",1251,1210,1148,692,1256,100,96,91,55,99,95,81,47,99,92,82,46
"2525",1991,"251155","Isona i Conca Dellà","25","Pallars Jussà","Alt Pirineu i Aran","AT07",1347,1310,1099,538,1355,99,97,81,40,99,92,81,33,99,89,76,38
"2526",2011,"251180","Juncosa","18","Garrigues","Ponent","AT05",446,413,407,246,452,99,91,90,54,99,90,91,64,98,88,88,64
"2527",2001,"251180","Juncosa","18","Garrigues","Ponent","AT05",540,527,496,359,542,100,97,92,66,99,93,90,60,99,92,88,61
"2528",1996,"251180","Juncosa","18","Garrigues","Ponent","AT05",575,556,515,266,576,100,97,89,46,99,95,88,49,99,95,88,52
"2529",1991,"251180","Juncosa","18","Garrigues","Ponent","AT05",569,552,511,227,569,100,97,90,40,100,91,81,44,99,92,83,44
"2530",2011,"251193","Juneda","18","Garrigues","Ponent","AT05",3275,2749,2695,2171,3324,99,83,81,65,99,90,91,64,98,88,88,64
"2531",2001,"251193","Juneda","18","Garrigues","Ponent","AT05",2776,2628,2497,1951,2836,98,93,88,69,99,93,90,60,99,92,88,61
"2532",1996,"251193","Juneda","18","Garrigues","Ponent","AT05",2934,2851,2798,1489,2956,99,96,95,50,99,95,88,49,99,95,88,52
"2533",1991,"251193","Juneda","18","Garrigues","Ponent","AT05",2895,2760,2499,1420,2903,100,95,86,49,100,91,81,44,99,92,83,44
"2534",2011,"251207","Lleida","33","Segrià","Ponent","AT05",126697,100284,106331,77491,133387,95,75,80,58,97,85,85,60,98,88,88,64
"2535",2001,"251207","Lleida","33","Segrià","Ponent","AT05",105271,88841,86537,58846,109267,96,81,79,54,98,91,85,55,99,92,88,61
"2536",1996,"251207","Lleida","33","Segrià","Ponent","AT05",106865,90199,84550,54289,109876,97,82,77,49,99,93,84,48,99,95,88,52
"2537",1991,"251207","Lleida","33","Segrià","Ponent","AT05",105817,81771,78231,42841,109781,96,74,71,39,99,91,79,36,99,92,83,44
"2538",2011,"251214","Les","39","Aran","Alt Pirineu i Aran","AT07",935,613,669,477,1000,94,61,67,48,94,72,78,54,99,88,89,66
"2539",2001,"251214","Les","39","Aran","Alt Pirineu i Aran","AT07",662,568,497,290,682,97,83,73,43,98,84,74,38,99,91,85,57
"2540",1996,"251214","Les","39","Aran","Alt Pirineu i Aran","AT07",654,523,475,78,661,99,79,72,12,97,78,64,25,99,92,82,46
"2541",1991,"251214","Les","39","Aran","Alt Pirineu i Aran","AT07",630,500,192,56,657,96,76,29,9,98,79,61,19,99,89,76,38
"2542",2011,"251229","Linyola","27","Pla d'Urgell","Ponent","AT05",2518,2221,2284,1757,2573,98,86,89,68,98,87,88,66,98,88,88,64
"2543",2001,"251229","Linyola","27","Pla d'Urgell","Ponent","AT05",2303,2061,2019,1739,2338,99,88,86,74,98,91,88,64,99,92,88,61
"2544",1996,"251229","Linyola","27","Pla d'Urgell","Ponent","AT05",2337,2220,2134,736,2349,99,95,91,31,99,94,89,52,99,95,88,52
"2545",1991,"251229","Linyola","27","Pla d'Urgell","Ponent","AT05",2317,2191,1888,1143,2337,99,94,81,49,99,92,84,42,99,92,83,44
"2546",2011,"251235","Lladorre","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",239,221,223,180,239,100,92,93,75,99,89,90,69,99,88,89,66
"2547",2001,"251235","Lladorre","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",234,218,204,115,235,100,93,87,49,99,92,89,62,99,91,85,57
"2548",1996,"251235","Lladorre","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",205,194,187,105,206,100,94,91,51,100,96,88,56,99,92,82,46
"2549",1991,"251235","Lladorre","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",207,159,170,97,208,100,76,82,47,100,88,77,46,99,89,76,38
"2550",2011,"251240","Lladurs","35","Solsonès","Comarques Centrals","AT06",185,176,173,143,185,100,95,94,77,99,94,93,78,99,91,91,72
"2551",2001,"251240","Lladurs","35","Solsonès","Comarques Centrals","AT06",214,210,197,153,215,100,98,92,71,99,95,92,71,99,91,89,68
"2552",1996,"251240","Lladurs","35","Solsonès","Comarques Centrals","AT06",234,228,211,172,234,100,97,90,74,100,97,90,64,99,93,88,60
"2553",1991,"251240","Lladurs","35","Solsonès","Comarques Centrals","AT06",245,223,206,111,245,100,91,84,45,100,94,83,46,99,90,83,54
"2554",2011,"251253","Llardecans","33","Segrià","Ponent","AT05",493,457,462,324,501,98,91,92,65,97,85,85,60,98,88,88,64
"2555",2001,"251253","Llardecans","33","Segrià","Ponent","AT05",600,583,557,442,601,100,97,93,74,98,91,85,55,99,92,88,61
"2556",1996,"251253","Llardecans","33","Segrià","Ponent","AT05",640,627,605,468,641,100,98,94,73,99,93,84,48,99,95,88,52
"2557",1991,"251253","Llardecans","33","Segrià","Ponent","AT05",667,636,605,202,669,100,95,90,30,99,91,79,36,99,92,83,44
"2558",2011,"251266","Llavorsí","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",340,323,322,230,340,100,95,95,68,99,89,90,69,99,88,89,66
"2559",2001,"251266","Llavorsí","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",274,254,244,204,277,99,92,88,74,99,92,89,62,99,91,85,57
"2560",1996,"251266","Llavorsí","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",271,263,252,218,271,100,97,93,80,100,96,88,56,99,92,82,46
"2561",1991,"251266","Llavorsí","26","Pallars Sobirà","Alt Pirineu i Aran","AT07",260,247,222,180,262,99,94,85,69,100,88,77,46,99,89,76,38
"2562",2011,"251272","Lles de Cerdanya","15","Cerdanya","Alt Pirineu i Aran","AT07",255,246,248,186,258,99,95,96,72,99,89,90,68,99,88,89,66
"2563",2001,"251272","Lles de Cerdanya","15","Cerdanya","Alt Pirineu i Aran","AT07",273,258,246,163,273,100,95,90,60,99,92,89,64,99,91,85,57
"2564",1996,"251272","Lles de Cerdanya","15","Cerdanya","Alt Pirineu i Aran","AT07",288,276,265,171,288,100,96,92,59,100,94,88,55,99,92,82,46
"2565",1991,"251272","Lles de Cerdanya","15","Cerdanya","Alt Pirineu i Aran","AT07",295,283,254,168,295,100,96,86,57,99,90,82,52,99,89,76,38
"2566",2011,"251288","Llimiana","25","Pallars Jussà","Alt Pirineu i Aran","AT07",177,162,165,119,177,100,92,93,67,99,90,89,65,99,88,89,66
"2567",2001,"251288","Llimiana","25","Pallars Jussà","Alt Pirineu i Aran","AT07",139,134,131,88,140,99,96,94,63,99,93,84,58,99,91,85,57
"2568",1996,"251288","Llimiana","25","Pallars Jussà","Alt Pirineu i Aran","AT07",134,131,129,60,135,99,97,96,44,99,95,81,47,99,92,82,46
"2569",1991,"251288","Llimiana","25","Pallars Jussà","Alt Pirineu i Aran","AT07",123,112,113,27,123,100,91,92,22,99,92,81,33,99,89,76,38
"2570",2011,"251291","Llobera","35","Solsonès","Comarques Centrals","AT06",205,203,199,179,205,100,99,97,87,99,94,93,78,99,91,91,72
"2571",2001,"251291","Llobera","35","Solsonès","Comarques Centrals","AT06",218,204,194,152,218,100,94,89,70,99,95,92,71,99,91,89,68
"2572",1996,"251291","Llobera","35","Solsonès","Comarques Centrals","AT06",238,238,231,155,238,100,100,97,65,100,97,90,64,99,93,88,60
"2573",1991,"251291","Llobera","35","Solsonès","Comarques Centrals","AT06",248,188,212,85,249,100,76,85,34,100,94,83,46,99,90,83,54
"2574",2011,"251305","Maldà","38","Urgell","Ponent","AT05",227,201,194,149,227,100,89,85,66,98,88,88,65,98,88,88,64
"2575",2001,"251305","Maldà","38","Urgell","Ponent","AT05",268,261,258,253,268,100,97,96,94,99,93,90,70,99,92,88,61
"2576",1996,"251305","Maldà","38","Urgell","Ponent","AT05",299,296,286,264,299,100,99,96,88,99,96,91,62,99,95,88,52
"2577",1991,"251305","Maldà","38","Urgell","Ponent","AT05",319,310,279,139,320,100,97,87,43,100,94,87,52,99,92,83,44
"2578",2011,"251312","Massalcoreig","33","Segrià","Ponent","AT05",544,503,485,344,555,98,91,87,62,97,85,85,60,98,88,88,64
"2579",2001,"251312","Massalcoreig","33","Segrià","Ponent","AT05",581,560,518,358,590,98,95,88,61,98,91,85,55,99,92,88,61
"2580",1996,"251312","Massalcoreig","33","Segrià","Ponent","AT05",648,628,529,286,648,100,97,82,44,99,93,84,48,99,95,88,52
"2581",1991,"251312","Massalcoreig","33","Segrià","Ponent","AT05",661,625,525,246,662,100,94,79,37,99,91,79,36,99,92,83,44
"2582",2011,"251327","Massoteres","32","Segarra","Ponent","AT05",195,182,185,130,195,100,93,95,67,99,89,90,65,98,88,88,64
"2583",2001,"251327","Massoteres","32","Segarra","Ponent","AT05",173,162,159,82,182,95,89,87,45,98,93,90,67,99,92,88,61
"2584",1996,"251327","Massoteres","32","Segarra","Ponent","AT05",166,159,134,64,167,99,95,80,38,99,95,90,53,99,95,88,52
"2585",1991,"251327","Massoteres","32","Segarra","Ponent","AT05",153,144,131,72,154,99,94,85,47,99,93,86,52,99,92,83,44
"2586",2011,"251333","Maials","33","Segrià","Ponent","AT05",949,834,838,519,962,99,87,87,54,97,85,85,60,98,88,88,64
"2587",2001,"251333","Maials","33","Segrià","Ponent","AT05",935,831,564,311,939,100,88,60,33,98,91,85,55,99,92,88,61
"2588",1996,"251333","Maials","33","Segrià","Ponent","AT05",1006,986,765,251,1008,100,98,76,25,99,93,84,48,99,95,88,52
"2589",1991,"251333","Maials","33","Segrià","Ponent","AT05",1072,1037,654,257,1074,100,97,61,24,99,91,79,36,99,92,83,44
"2590",2011,"251348","Menàrguens","23","Noguera","Ponent","AT05",813,703,681,468,867,94,81,79,54,98,89,89,64,98,88,88,64
"2591",2001,"251348","Menàrguens","23","Noguera","Ponent","AT05",804,738,729,505,807,100,91,90,63,99,94,90,58,99,92,88,61
"2592",1996,"251348","Menàrguens","23","Noguera","Ponent","AT05",818,780,771,539,822,100,95,94,66,100,96,88,50,99,95,88,52
"2593",1991,"251348","Menàrguens","23","Noguera","Ponent","AT05",864,743,660,332,867,100,86,76,38,100,93,81,42,99,92,83,44
"2594",2011,"251351","Miralcamp","27","Pla d'Urgell","Ponent","AT05",1366,1251,1182,946,1393,98,90,85,68,98,87,88,66,98,88,88,64
"2595",2001,"251351","Miralcamp","27","Pla d'Urgell","Ponent","AT05",1184,1119,1067,702,1201,99,93,89,58,98,91,88,64,99,92,88,61
"2596",1996,"251351","Miralcamp","27","Pla d'Urgell","Ponent","AT05",1224,1133,1077,649,1236,99,92,87,53,99,94,89,52,99,95,88,52
"2597",1991,"251351","Miralcamp","27","Pla d'Urgell","Ponent","AT05",1159,881,792,396,1178,98,75,67,34,99,92,84,42,99,92,83,44
"2598",2011,"251364","Molsosa, la","35","Solsonès","Comarques Centrals","AT06",115,115,111,87,115,100,100,97,76,99,94,93,78,99,91,91,72
"2599",2001,"251364","Molsosa, la","35","Solsonès","Comarques Centrals","AT06",132,128,127,94,132,100,97,96,71,99,95,92,71,99,91,89,68
"2600",1996,"251364","Molsosa, la","35","Solsonès","Comarques Centrals","AT06",132,121,111,57,134,99,90,83,43,100,97,90,64,99,93,88,60
"2601",1991,"251364","Molsosa, la","35","Solsonès","Comarques Centrals","AT06",128,127,116,40,128,100,99,91,31,100,94,83,46,99,90,83,54
"2602",2011,"251370","Mollerussa","27","Pla d'Urgell","Ponent","AT05",13657,10746,11279,8449,14266,96,75,79,59,98,87,88,66,98,88,88,64
"2603",2001,"251370","Mollerussa","27","Pla d'Urgell","Ponent","AT05",9272,8156,7984,5936,9693,96,84,82,61,98,91,88,64,99,92,88,61
"2604",1996,"251370","Mollerussa","27","Pla d'Urgell","Ponent","AT05",9010,7877,7461,4765,9195,98,86,81,52,99,94,89,52,99,95,88,52
"2605",1991,"251370","Mollerussa","27","Pla d'Urgell","Ponent","AT05",8595,7194,6789,3948,8772,98,82,77,45,99,92,84,42,99,92,83,44
"2606",2011,"251386","Montgai","23","Noguera","Ponent","AT05",694,651,656,482,694,100,94,95,69,98,89,89,64,98,88,88,64
"2607",2001,"251386","Montgai","23","Noguera","Ponent","AT05",773,741,667,408,781,99,95,85,52,99,94,90,58,99,92,88,61
